const,x1,x3,x4,x5,x6,x8,x9,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68
1.0,0.0,7.0,5.0,72800.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,6.0,72800.0,49.0,364816.0,1208.0,3624.0,43971200.0,7204512.0,49.0,42.0,83496.0,343.0,25.0,12.0,145600.0,23856.0,36.0,436800.0,71568.0,294.0,5299840000.0,868358400.0,142277184.0,584472.0,2401.0
1.0,0.0,6.0,5.0,48072.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,2.0,5.0,48072.0,36.0,284089.0,1066.0,2665.0,25622376.0,5311345.0,36.0,30.0,59790.0,216.0,25.0,10.0,96144.0,19930.0,25.0,240360.0,49825.0,180.0,2310917184.0,479037480.0,99301225.0,358740.0,1296.0
1.0,0.0,7.0,5.0,70980.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,8.0,70980.0,49.0,278784.0,1056.0,4224.0,37477440.0,8346624.0,49.0,56.0,110656.0,343.0,25.0,16.0,141960.0,31616.0,64.0,567840.0,126464.0,392.0,5038160400.0,1122051840.0,249892864.0,774592.0,2401.0
1.0,0.0,5.0,6.0,45505.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,4.0,45505.0,25.0,362404.0,1204.0,2408.0,27394010.0,4763024.0,25.0,20.0,39560.0,125.0,36.0,8.0,91010.0,15824.0,16.0,182020.0,31648.0,100.0,2070705025.0,360035560.0,62599744.0,197800.0,625.0
1.0,0.0,8.0,6.0,123984.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,2.0,10.0,123984.0,64.0,442225.0,1330.0,6650.0,82449360.0,13140400.0,64.0,80.0,158080.0,512.0,36.0,20.0,247968.0,39520.0,100.0,1239840.0,197600.0,640.0,15372032256.0,2449923840.0,390457600.0,1264640.0,4096.0
1.0,0.0,4.0,4.0,129852.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,7.0,129852.0,16.0,1838736.0,5424.0,9492.0,176079312.0,18613812.0,16.0,28.0,54908.0,64.0,16.0,28.0,519408.0,54908.0,49.0,908964.0,96089.0,112.0,16861541904.0,1782478404.0,188430529.0,219632.0,256.0
1.0,0.0,6.0,5.0,32286.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.0,6.0,5.0,10025.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,2.0,5.0,32286.0,36.0,389376.0,1248.0,3120.0,20146464.0,6255600.0,36.0,30.0,60150.0,216.0,25.0,10.0,64572.0,20050.0,25.0,161430.0,50125.0,180.0,1042385796.0,323667150.0,100500625.0,360900.0,1296.0
1.0,0.0,9.0,5.0,123192.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.0,9.0,10.0,20030.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,6.0,20.0,246384.0,162.0,527076.0,2178.0,7260.0,89437392.0,14541780.0,81.0,90.0,180270.0,729.0,25.0,30.0,369576.0,60090.0,100.0,1231920.0,200300.0,810.0,15176268864.0,2467535760.0,401200900.0,1622430.0,6561.0
1.0,0.0,4.0,4.0,50052.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,7.0,50052.0,16.0,135424.0,368.0,2576.0,18419136.0,4945920.0,16.0,28.0,53760.0,64.0,16.0,7.0,50052.0,13440.0,49.0,350364.0,94080.0,112.0,2505202704.0,672698880.0,180633600.0,215040.0,256.0
1.0,0.0,6.0,8.0,99360.0,36.0,9.0,17388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,9.0,99360.0,36.0,129600.0,720.0,3240.0,35769600.0,6259680.0,36.0,54.0,104328.0,216.0,64.0,18.0,198720.0,34776.0,81.0,894240.0,156492.0,324.0,9872409600.0,1727671680.0,302342544.0,625968.0,1296.0
1.0,0.0,4.0,6.0,25296.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57600.0,240.0,960.0,6071040.0,1849920.0,16.0,16.0,30832.0,64.0,36.0,4.0,25296.0,7708.0,16.0,101184.0,30832.0,64.0,639887616.0,194981568.0,59413264.0,123328.0,256.0
1.0,0.0,5.0,7.0,44000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234256.0,968.0,2420.0,21296000.0,4784340.0,25.0,25.0,49425.0,125.0,49.0,10.0,88000.0,19770.0,25.0,220000.0,49425.0,125.0,1936000000.0,434940000.0,97713225.0,247125.0,625.0
1.0,0.0,6.0,5.0,54120.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270400.0,1040.0,3120.0,28142400.0,6127680.0,36.0,36.0,70704.0,216.0,25.0,12.0,108240.0,23568.0,36.0,324720.0,70704.0,216.0,2928974400.0,637750080.0,138862656.0,424224.0,1296.0
1.0,0.0,6.0,8.0,66174.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,6.0,66174.0,36.0,361201.0,1202.0,3606.0,39770574.0,7060548.0,36.0,36.0,70488.0,216.0,64.0,12.0,132348.0,23496.0,36.0,397044.0,70488.0,216.0,4378998276.0,777412152.0,138015504.0,422928.0,1296.0
1.0,0.0,7.0,5.0,57393.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,7.0,57393.0,49.0,168100.0,820.0,2870.0,23531130.0,5754350.0,49.0,49.0,98245.0,343.0,25.0,14.0,114786.0,28070.0,49.0,401751.0,98245.0,343.0,3293956449.0,805510755.0,196981225.0,687715.0,2401.0
1.0,0.0,5.0,7.0,41240.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78400.0,280.0,1960.0,11547200.0,3759280.0,25.0,35.0,67130.0,125.0,49.0,7.0,41240.0,13426.0,49.0,288680.0,93982.0,175.0,1700737600.0,553688240.0,180257476.0,335650.0,625.0
1.0,0.0,6.0,7.0,75690.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,2.0,7.0,75690.0,36.0,331776.0,1152.0,4032.0,43597440.0,7862400.0,36.0,42.0,81900.0,216.0,49.0,14.0,151380.0,27300.0,49.0,529830.0,95550.0,252.0,5728976100.0,1033168500.0,186322500.0,491400.0,1296.0
1.0,0.0,8.0,5.0,85096.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,3.0,7.0,85096.0,64.0,682276.0,2478.0,5782.0,70289296.0,11604474.0,64.0,56.0,112392.0,512.0,25.0,21.0,255288.0,42147.0,49.0,595672.0,98343.0,448.0,7241329216.0,1195513704.0,197374401.0,899136.0,4096.0
1.0,0.0,7.0,5.0,22372.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,7.0,22372.0,49.0,176400.0,840.0,2940.0,9396240.0,5888820.0,49.0,49.0,98147.0,343.0,25.0,14.0,44744.0,28042.0,49.0,156604.0,98147.0,343.0,500506384.0,313677812.0,196588441.0,687029.0,2401.0
1.0,0.0,7.0,5.0,89621.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,6.0,89621.0,49.0,280900.0,1060.0,3180.0,47499130.0,6366360.0,49.0,42.0,84084.0,343.0,25.0,12.0,179242.0,24024.0,36.0,537726.0,72072.0,294.0,8031923641.0,1076527452.0,144288144.0,588588.0,2401.0
1.0,0.0,8.0,5.0,106120.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,6.0,14.0,212240.0,128.0,734449.0,2571.0,5999.0,90944840.0,12009998.0,64.0,56.0,112112.0,512.0,25.0,21.0,318360.0,42042.0,49.0,742840.0,98098.0,448.0,11261454400.0,1487165680.0,196392196.0,896896.0,4096.0
1.0,0.0,4.0,5.0,43164.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266256.0,1032.0,3096.0,22272624.0,6089832.0,16.0,24.0,47208.0,64.0,25.0,12.0,86328.0,23604.0,36.0,258984.0,70812.0,96.0,1863130896.0,509421528.0,139287204.0,188832.0,256.0
1.0,0.0,8.0,5.0,94704.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,2.0,7.0,94704.0,64.0,272484.0,1044.0,3654.0,49435488.0,7311654.0,64.0,56.0,112056.0,512.0,25.0,14.0,189408.0,28014.0,49.0,662928.0,98049.0,448.0,8968847616.0,1326518928.0,196196049.0,896448.0,4096.0
1.0,0.0,6.0,8.0,34104.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72900.0,270.0,1350.0,9208080.0,2605500.0,36.0,30.0,57900.0,216.0,64.0,5.0,34104.0,9650.0,25.0,170520.0,48250.0,180.0,1163082816.0,329103600.0,93122500.0,347400.0,1296.0
1.0,0.0,5.0,9.0,33000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,1.0,5.0,33000.0,25.0,69696.0,264.0,1320.0,8712000.0,2616240.0,25.0,25.0,49550.0,125.0,81.0,5.0,33000.0,9910.0,25.0,165000.0,49550.0,125.0,1089000000.0,327030000.0,98208100.0,247750.0,625.0
1.0,0.0,5.0,6.0,50000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,6.0,50000.0,25.0,69696.0,264.0,1584.0,13200000.0,3106224.0,25.0,30.0,58830.0,125.0,36.0,6.0,50000.0,11766.0,36.0,300000.0,70596.0,150.0,2500000000.0,588300000.0,138438756.0,294150.0,625.0
1.0,0.0,10.0,5.0,124560.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,10.0,7.0,14042.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,3.0,7.0,124560.0,100.0,617796.0,2358.0,5502.0,97904160.0,11037012.0,100.0,70.0,140420.0,1000.0,25.0,21.0,373680.0,42126.0,49.0,871920.0,98294.0,700.0,15515193600.0,1749071520.0,197177764.0,1404200.0,10000.0
1.0,0.0,3.0,6.0,19881.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82369.0,287.0,1148.0,5705847.0,2237452.0,9.0,12.0,23388.0,27.0,36.0,4.0,19881.0,7796.0,16.0,79524.0,31184.0,36.0,395254161.0,154992276.0,60777616.0,70164.0,81.0
1.0,0.0,7.0,6.0,143808.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,2.0,7.0,143808.0,49.0,293764.0,1084.0,3794.0,77943936.0,7534884.0,49.0,49.0,97314.0,343.0,36.0,14.0,287616.0,27804.0,49.0,1006656.0,97314.0,343.0,20680740864.0,1999218816.0,193265604.0,681198.0,2401.0
1.0,0.0,8.0,5.0,31856.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,3.0,7.0,31856.0,64.0,419904.0,1944.0,4536.0,20642688.0,9099216.0,64.0,56.0,112336.0,512.0,25.0,21.0,95568.0,42126.0,49.0,222992.0,98294.0,448.0,1014804736.0,447321952.0,197177764.0,898688.0,4096.0
1.0,0.0,6.0,6.0,62370.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,6.0,62370.0,36.0,318096.0,1128.0,3384.0,35176680.0,6693552.0,36.0,36.0,71208.0,216.0,36.0,12.0,124740.0,23736.0,36.0,374220.0,71208.0,216.0,3890016900.0,740207160.0,140849424.0,427248.0,1296.0
1.0,0.0,6.0,5.0,148092.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,2.0,7.0,148092.0,36.0,252004.0,1004.0,3514.0,74342184.0,7024486.0,36.0,42.0,83958.0,216.0,25.0,14.0,296184.0,27986.0,49.0,1036644.0,97951.0,252.0,21931240464.0,2072251356.0,195804049.0,503748.0,1296.0
1.0,0.0,4.0,8.0,6104.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81796.0,286.0,858.0,1745744.0,1690260.0,16.0,12.0,23640.0,64.0,64.0,3.0,6104.0,5910.0,9.0,18312.0,17730.0,48.0,37258816.0,36074640.0,34928100.0,94560.0,256.0
1.0,0.0,8.0,6.0,97344.0,64.0,10.0,19340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97344.0,16.0,12.0,4.0,20.0,194688.0,128.0,144400.0,760.0,3800.0,36990720.0,7349200.0,64.0,80.0,154720.0,512.0,36.0,20.0,194688.0,38680.0,100.0,973440.0,193400.0,640.0,9475854336.0,1882632960.0,374035600.0,1237760.0,4096.0
1.0,0.0,6.0,5.0,62520.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211600.0,920.0,2760.0,28759200.0,5544840.0,36.0,36.0,72324.0,216.0,25.0,12.0,125040.0,24108.0,36.0,375120.0,72324.0,216.0,3908750400.0,753616080.0,145298916.0,433944.0,1296.0
1.0,0.0,4.0,7.0,32480.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214369.0,926.0,2315.0,15038240.0,4560550.0,16.0,20.0,39400.0,64.0,49.0,10.0,64960.0,19700.0,25.0,162400.0,49250.0,80.0,1054950400.0,319928000.0,97022500.0,157600.0,256.0
1.0,0.0,5.0,5.0,66750.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,5.0,66750.0,25.0,193600.0,880.0,2200.0,29370000.0,4342800.0,25.0,25.0,49350.0,125.0,25.0,10.0,133500.0,19740.0,25.0,333750.0,49350.0,125.0,4455562500.0,658822500.0,97416900.0,246750.0,625.0
1.0,0.0,7.0,5.0,96859.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617796.0,2358.0,7074.0,76131174.0,14063112.0,49.0,63.0,125244.0,343.0,25.0,27.0,290577.0,53676.0,81.0,871731.0,161028.0,441.0,9381665881.0,1733001228.0,320123664.0,876708.0,2401.0
1.0,0.0,8.0,5.0,108008.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,3.0,8.0,108008.0,64.0,748225.0,2595.0,6920.0,93426920.0,13881520.0,64.0,64.0,128384.0,512.0,25.0,24.0,324024.0,48144.0,64.0,864064.0,128384.0,512.0,11665728064.0,1733312384.0,257538304.0,1027072.0,4096.0
1.0,0.0,5.0,5.0,54295.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451584.0,1344.0,4032.0,36486240.0,8039808.0,25.0,30.0,59820.0,125.0,25.0,12.0,108590.0,23928.0,36.0,325770.0,71784.0,150.0,2947947025.0,649585380.0,143137296.0,299100.0,625.0
1.0,0.0,4.0,5.0,34184.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193600.0,880.0,2200.0,15040960.0,4406600.0,16.0,20.0,40060.0,64.0,25.0,10.0,68368.0,20030.0,25.0,170920.0,50075.0,80.0,1168545856.0,342352760.0,100300225.0,160240.0,256.0
1.0,0.0,7.0,5.0,63588.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,8.0,63588.0,49.0,213444.0,924.0,3696.0,29377656.0,7384608.0,49.0,56.0,111888.0,343.0,25.0,16.0,127176.0,31968.0,64.0,508704.0,127872.0,392.0,4043433744.0,1016390592.0,255488256.0,783216.0,2401.0
1.0,0.0,6.0,5.0,105018.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,1.0,6.0,105018.0,36.0,108900.0,330.0,1980.0,34655940.0,3857040.0,36.0,36.0,70128.0,216.0,25.0,6.0,105018.0,11688.0,36.0,630108.0,70128.0,216.0,11028780324.0,1227450384.0,136609344.0,420768.0,1296.0
1.0,0.0,5.0,5.0,108750.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270400.0,1040.0,2080.0,56550000.0,4064320.0,25.0,20.0,39080.0,125.0,25.0,8.0,217500.0,15632.0,16.0,435000.0,31264.0,100.0,11826562500.0,849990000.0,61089856.0,195400.0,625.0
1.0,0.0,7.0,5.0,72499.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,6.0,72499.0,49.0,516961.0,1438.0,4314.0,52126781.0,8584860.0,49.0,42.0,83580.0,343.0,25.0,12.0,144998.0,23880.0,36.0,434994.0,71640.0,294.0,5256105001.0,865638060.0,142563600.0,585060.0,2401.0
1.0,0.0,8.0,5.0,80328.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,2.0,8.0,80328.0,64.0,256036.0,1012.0,4048.0,40645968.0,8063616.0,64.0,64.0,127488.0,512.0,25.0,16.0,160656.0,31872.0,64.0,642624.0,127488.0,512.0,6452587584.0,1280107008.0,253956096.0,1019904.0,4096.0
1.0,0.0,5.0,5.0,43875.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89401.0,299.0,1495.0,13118625.0,2981030.0,25.0,25.0,49850.0,125.0,25.0,5.0,43875.0,9970.0,25.0,219375.0,49850.0,125.0,1925015625.0,437433750.0,99400900.0,249250.0,625.0
1.0,0.0,7.0,5.0,50582.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354025.0,1190.0,3570.0,30096290.0,7150710.0,49.0,42.0,84126.0,343.0,25.0,12.0,101164.0,24036.0,36.0,303492.0,72108.0,294.0,2558538724.0,607894476.0,144432324.0,588882.0,2401.0
1.0,0.0,6.0,5.0,67242.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,2.0,8.0,67242.0,36.0,170569.0,826.0,3304.0,27770946.0,6598088.0,36.0,48.0,95856.0,216.0,25.0,16.0,134484.0,31952.0,64.0,537936.0,127808.0,288.0,4521486564.0,1074258192.0,255232576.0,575136.0,1296.0
