const,Neighborhood_Crawfor,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_StoneBr,Neighborhood_Veenker,Condition2_PosN,Exterior1st_BrkFace,Fireplaces,GarageArea,OverallQual,OverallCond,GarageCars,TotRmsAbvGrd,OverallQual * LotArea,YearBuilt * TotRmsAbvGrd,OverallQual**2
1.0,0,0,0,0,0,0,1,1,306,6,5,1,4,49680,7800,36
1.0,0,0,0,0,0,0,0,2,528,5,4,2,6,88775,11754,25
1.0,1,0,0,0,0,0,0,1,470,6,7,2,6,84690,11736,36
1.0,0,0,0,0,0,0,0,0,432,6,8,1,5,35340,9650,36
1.0,0,0,0,0,0,0,0,2,492,7,6,2,8,95900,15720,49
1.0,0,0,0,0,1,0,0,1,528,5,8,2,6,53840,11856,25
1.0,0,0,0,0,0,0,1,1,502,5,8,2,6,46750,11790,25
1.0,0,0,1,0,0,0,0,1,626,7,5,2,6,35007,12042,49
1.0,0,0,0,0,0,0,0,0,830,8,5,3,7,95456,14049,64
1.0,0,0,0,0,0,0,0,1,540,6,6,2,8,54720,15792,36
1.0,0,0,0,0,0,0,0,1,440,6,5,2,7,13680,13846,36
1.0,1,0,0,0,0,0,0,1,924,6,7,2,7,88668,13678,36
1.0,0,0,0,0,0,0,0,1,450,5,5,2,5,43620,9840,25
1.0,0,0,0,0,0,0,0,0,400,4,4,2,6,51600,11814,16
1.0,0,0,0,0,1,0,0,1,588,5,7,2,5,80785,9890,25
1.0,0,0,1,0,0,0,0,0,644,7,5,2,7,66787,14063,49
1.0,0,0,0,0,0,0,0,0,776,8,5,3,7,83800,14056,64
1.0,0,0,0,0,0,0,0,1,472,6,5,2,7,65112,14000,36
1.0,0,0,0,0,0,0,0,2,540,6,7,2,7,82368,13545,36
1.0,0,1,0,0,0,0,0,1,807,10,5,3,10,357600,19950,100
1.0,0,0,0,0,0,0,0,1,358,6,6,1,6,59280,11862,36
1.0,0,0,0,0,0,0,0,1,433,6,6,2,6,54720,11748,36
1.0,0,0,0,0,0,0,0,0,625,7,5,2,5,28119,10030,49
1.0,1,0,0,0,0,0,0,1,360,6,8,2,9,99360,17388,36
1.0,0,1,0,0,0,0,0,1,541,8,5,2,9,85424,17928,64
1.0,0,0,0,0,0,0,0,0,264,5,5,1,5,34755,9920,25
1.0,0,0,0,0,0,0,0,0,210,6,8,1,5,23700,9630,36
1.0,1,0,0,0,0,0,0,1,186,5,6,1,7,38405,13447,25
1.0,0,0,0,0,0,0,0,0,693,7,5,2,8,78190,15920,49
1.0,1,0,0,0,0,0,0,1,482,8,5,2,5,44696,10040,64
1.0,0,1,0,0,0,0,0,2,813,10,5,3,10,156230,19960,100
1.0,0,0,0,0,0,0,0,1,720,5,6,2,5,54000,9600,25
1.0,0,0,0,0,0,0,0,2,995,5,4,3,5,175665,9815,25
1.0,0,0,0,0,0,0,0,0,392,5,7,1,7,48690,13468,25
1.0,0,0,0,0,0,0,0,0,420,3,5,2,7,31845,13300,9
1.0,0,1,0,0,0,0,0,1,757,8,5,3,5,99688,9970,64
1.0,0,0,0,0,0,0,0,0,493,7,5,2,7,62545,14014,49
1.0,0,0,0,0,0,0,0,1,442,7,5,2,7,52500,13993,49
1.0,0,0,0,0,0,0,0,1,1356,4,4,4,7,129852,13727,16
1.0,0,0,0,0,0,0,0,0,492,8,5,2,5,21160,9995,64
1.0,0,0,0,0,0,0,0,0,250,5,8,1,6,48000,11550,25
1.0,0,0,0,0,0,0,0,0,402,6,5,2,5,27000,9995,36
1.0,0,0,0,0,0,0,0,0,299,6,7,1,7,56184,13783,36
1.0,0,0,0,0,0,0,0,0,400,6,5,2,8,48174,16040,36
1.0,0,0,0,0,0,0,0,1,660,7,5,3,9,98378,18054,49
1.0,0,0,0,0,0,0,0,1,225,7,6,1,7,61950,13412,49
1.0,0,0,0,0,0,0,0,0,573,7,5,2,6,63700,12006,49
1.0,0,0,0,0,0,0,0,1,459,4,5,2,6,44940,11778,16
1.0,0,0,0,0,0,0,0,0,280,4,5,1,5,37412,9850,16
1.0,0,0,0,0,0,0,0,0,546,7,5,2,6,72800,11988,49
1.0,0,0,0,0,0,0,0,1,216,5,8,1,5,30000,9625,25
1.0,0,0,0,0,0,0,0,1,451,7,5,2,6,68250,12000,49
1.0,0,0,0,0,0,0,0,0,495,5,6,2,6,50700,11850,25
1.0,0,0,0,0,0,0,0,1,701,7,7,3,7,102788,13930,49
1.0,0,0,0,0,0,0,0,0,384,4,4,1,5,35600,9830,16
1.0,0,0,0,0,0,0,0,0,544,6,5,2,7,54810,14021,36
1.0,0,0,0,0,0,0,0,0,506,5,7,2,6,38815,11772,25
1.0,0,0,0,0,0,0,0,1,500,8,5,2,8,81456,16048,64
1.0,0,0,0,0,0,0,0,1,462,6,5,2,8,67308,15936,36
1.0,0,0,0,0,0,0,0,0,492,8,7,2,8,97072,15904,64
1.0,0,0,0,0,0,0,0,0,234,4,6,1,4,37360,7764,16
1.0,0,0,0,0,0,0,0,0,364,4,9,1,3,40984,5895,16
1.0,0,0,0,0,0,0,0,0,300,5,5,1,6,51025,11772,25
1.0,0,0,0,0,0,0,0,0,384,5,5,1,5,35470,9830,25
1.0,0,0,0,0,0,0,0,0,539,6,5,2,8,53580,15824,36
1.0,0,0,0,0,0,0,0,0,552,8,5,2,6,69120,12054,64
1.0,0,0,0,0,0,0,0,0,288,5,5,1,5,39000,9820,25
1.0,0,0,0,0,0,0,0,1,322,5,5,1,5,41250,9840,25
1.0,0,0,0,0,0,0,0,1,315,6,6,1,7,62976,13643,36
1.0,0,0,0,0,0,0,0,0,528,5,3,2,7,53400,13657,25
1.0,0,0,0,0,0,0,0,1,388,7,5,2,8,107688,16032,49
1.0,0,0,0,0,0,0,0,0,264,6,8,1,6,62892,11748,36
1.0,0,0,0,0,0,0,0,1,668,6,5,3,9,87588,18063,36
1.0,0,0,0,0,0,0,0,0,576,5,8,2,5,44360,9825,25
1.0,0,0,1,0,0,0,0,1,1052,9,5,3,7,78921,14056,81
1.0,0,0,0,0,0,0,1,0,404,5,5,1,7,39550,13720,25
1.0,0,0,0,0,0,0,0,1,600,5,5,2,12,94450,23724,25
1.0,0,0,0,0,0,0,0,0,540,5,6,2,6,38640,11772,25
1.0,0,0,0,0,0,0,0,0,462,4,5,2,6,39368,11772,16
1.0,0,0,0,0,0,0,0,0,531,5,5,2,6,60800,11754,25
1.0,1,0,0,0,0,0,0,0,180,5,5,1,9,65660,17226,25
1.0,0,0,1,0,0,0,0,0,474,7,5,2,6,18396,12018,49
1.0,0,0,0,0,0,0,0,1,434,7,5,2,8,86751,16032,49
1.0,0,0,0,0,0,0,0,0,484,6,5,2,6,78432,12030,36
1.0,0,0,0,0,0,0,0,1,472,8,5,2,6,72296,12036,64
1.0,0,0,0,0,0,0,0,0,543,7,5,2,8,57106,16024,49
1.0,0,0,0,0,0,0,0,0,954,7,6,3,7,68943,14049,49
1.0,0,0,0,0,0,0,0,2,528,7,6,2,6,74375,11844,49
1.0,0,0,1,0,0,0,0,1,850,10,5,3,7,138910,14042,100
1.0,1,0,0,0,0,0,1,2,400,8,7,2,7,91480,13503,64
1.0,0,0,0,0,0,0,0,1,477,6,7,2,7,72540,13888,36
1.0,0,0,0,0,0,0,0,0,615,7,5,2,6,56875,12030,49
1.0,0,0,0,0,0,0,0,0,888,6,5,3,6,73968,11856,36
1.0,0,0,0,0,0,0,0,1,396,6,5,2,8,57600,15336,36
1.0,0,0,0,0,0,0,0,0,276,5,7,1,6,36000,11700,25
1.0,0,0,0,0,0,0,1,2,522,7,5,2,8,78120,15744,49
1.0,0,0,1,0,0,0,0,1,478,7,5,2,6,21952,12018,49
1.0,0,0,0,0,0,0,0,0,288,5,6,1,5,49290,9840,25
1.0,0,0,0,0,1,0,0,2,518,7,7,2,9,122794,17766,49
1.0,0,0,0,0,0,0,0,1,397,7,5,2,7,48517,14021,49
1.0,0,0,0,0,0,0,0,1,560,6,6,1,6,37440,11586,36
1.0,0,1,0,0,0,0,0,1,691,8,5,2,7,114424,13958,64
1.0,0,0,0,0,0,0,0,0,400,7,5,2,5,67109,10025,49
1.0,0,0,0,0,0,0,0,0,460,6,8,2,6,58500,11814,36
1.0,0,0,0,0,0,0,0,1,502,6,5,2,7,148092,13993,36
1.0,0,0,0,0,0,0,0,0,338,5,6,1,5,48000,9780,25
1.0,0,0,0,0,0,0,0,2,304,4,5,1,8,45000,15656,16
1.0,0,0,0,0,0,0,0,1,520,6,6,2,8,81090,15352,36
1.0,0,0,0,0,0,0,0,0,511,6,5,2,5,24360,9990,36
1.0,0,0,0,0,0,0,0,0,506,7,5,2,6,26145,11994,49
1.0,0,0,0,0,0,0,0,1,308,7,4,1,9,70840,17190,49
1.0,0,0,0,0,0,0,0,1,746,9,5,3,10,118926,20080,81
1.0,1,0,0,0,0,0,0,2,1014,8,9,3,11,112800,21285,64
1.0,0,0,0,0,0,0,0,0,315,5,5,1,7,56720,13706,25
1.0,0,0,0,0,0,0,0,1,586,7,6,2,4,165165,7916,49
1.0,0,0,0,0,0,0,1,1,462,6,7,2,7,54936,13776,36
1.0,0,0,0,0,0,0,0,0,288,5,6,1,5,67630,9825,25
1.0,0,0,0,0,0,0,0,1,312,6,7,1,5,69072,9795,36
1.0,1,0,0,0,0,0,0,1,552,5,6,2,8,26810,15280,25
1.0,0,0,0,0,0,0,0,0,400,5,5,2,10,56725,19480,25
1.0,0,0,0,0,0,0,0,1,497,6,6,2,6,77616,11832,36
1.0,0,0,0,0,0,0,0,1,480,6,5,2,7,107226,13769,36
1.0,0,0,0,0,0,0,0,1,577,8,5,2,7,75784,14014,64
1.0,0,0,0,0,0,0,0,0,528,4,4,2,6,30000,11520,16
1.0,0,0,0,0,0,0,0,0,544,7,5,2,6,68656,12012,49
1.0,0,0,0,0,0,0,0,1,484,7,5,2,6,56343,11940,49
1.0,0,0,0,0,0,0,0,0,484,5,7,2,5,44000,9885,25
1.0,0,0,0,0,0,0,0,1,336,6,7,1,10,57828,19190,36
1.0,0,0,0,0,0,0,0,1,280,6,6,1,6,36000,11634,36
1.0,0,0,0,0,0,0,0,2,528,6,5,2,6,58740,11778,36
1.0,0,0,0,0,0,0,0,0,390,5,5,2,7,182500,13748,25
1.0,0,0,0,1,0,0,0,1,499,8,5,2,5,45312,10000,64
1.0,0,0,1,0,0,0,0,1,753,8,5,3,8,88520,16048,64
1.0,0,0,0,0,0,0,0,1,484,5,7,2,6,70560,11784,25
1.0,0,0,0,0,0,0,0,0,264,5,7,1,6,8400,11832,25
1.0,0,0,0,0,0,0,0,0,432,5,4,1,11,33000,20812,25
1.0,0,0,0,0,0,0,0,1,528,7,5,2,8,70980,15808,49
1.0,0,0,0,0,0,0,0,0,572,5,7,2,5,40860,9775,25
1.0,0,0,0,0,0,0,0,0,288,5,5,1,5,42000,9840,25
1.0,0,0,0,0,0,0,0,0,525,5,6,2,6,43500,11778,25
1.0,0,0,0,0,0,0,0,0,525,6,5,2,5,22050,10025,36
1.0,0,0,0,0,0,0,0,3,1418,10,5,2,12,638870,24096,100
1.0,0,0,0,0,0,0,1,0,305,5,7,1,6,37500,11754,25
1.0,0,0,0,0,0,0,0,1,490,7,5,2,9,75334,17991,49
1.0,1,0,0,0,0,0,0,2,213,6,7,1,7,45000,13594,36
1.0,0,1,0,0,0,0,0,1,844,8,5,3,8,80960,15952,64
1.0,0,0,0,0,0,0,0,0,834,7,5,3,7,60816,14035,49
1.0,0,0,0,0,0,0,0,0,380,7,5,2,7,23541,14028,49
1.0,0,0,1,0,0,0,0,2,840,9,5,2,6,118557,12036,81
1.0,0,0,1,0,0,0,0,1,474,7,5,2,6,48685,12030,49
1.0,0,0,0,0,0,0,0,0,480,5,5,2,5,40360,9970,25
1.0,0,0,0,0,0,0,0,0,528,5,7,2,6,60000,11688,25
1.0,0,0,0,0,0,0,0,0,496,6,5,2,6,42918,11946,36
1.0,1,0,0,0,0,0,1,2,567,7,8,2,7,122500,13713,49
1.0,0,0,0,0,0,0,0,0,508,7,5,2,6,61698,12030,49
1.0,0,1,0,0,0,0,0,1,750,8,5,2,9,76576,17910,64
1.0,0,1,0,0,0,0,0,1,779,9,5,3,10,132966,19990,81
1.0,0,0,0,0,0,0,0,1,280,4,6,1,5,32760,9770,16
1.0,0,0,0,0,0,0,0,2,576,6,5,2,9,66450,17721,36
1.0,0,0,0,0,0,0,0,1,860,8,5,3,8,81808,16064,64
1.0,0,0,0,0,0,0,0,1,466,7,5,2,5,29610,10030,49
1.0,0,0,0,0,0,0,0,1,748,8,5,3,7,118248,14007,64
1.0,0,0,0,0,0,0,0,0,248,4,5,1,5,40860,9770,16
1.0,0,0,0,0,0,0,1,2,442,6,3,2,6,50400,11742,36
1.0,0,0,0,0,0,0,0,0,287,3,6,1,4,19881,7796,9
1.0,0,1,0,0,0,0,0,1,564,7,5,2,8,71302,15936,49
1.0,0,0,0,0,0,0,0,1,895,8,5,3,7,79888,14042,64
1.0,0,0,0,0,0,0,0,1,264,5,9,1,5,33000,9910,25
1.0,0,0,0,0,0,0,1,2,520,6,7,2,8,62640,15360,36
1.0,0,0,0,0,0,0,0,1,462,7,5,2,8,63588,15984,49
1.0,0,0,0,0,0,0,0,1,825,8,5,3,7,80000,14042,64
1.0,0,0,0,0,0,0,0,0,576,5,5,2,6,53900,11856,25
1.0,0,0,0,0,0,0,0,1,288,4,6,1,3,35508,5814,16
1.0,0,0,0,0,0,0,0,0,297,5,6,1,6,36000,11628,25
1.0,0,0,0,0,0,0,0,0,440,5,6,2,7,11840,13790,25
1.0,0,0,0,0,0,0,0,1,630,6,5,2,6,57900,11862,36
1.0,0,0,0,0,0,0,0,0,506,5,5,2,8,46230,15784,25
1.0,0,0,0,0,0,0,0,0,492,7,5,2,8,94150,16016,49
1.0,0,0,0,0,0,0,0,0,288,5,7,1,5,47800,9860,25
1.0,0,0,0,0,0,0,0,0,480,4,5,4,5,33176,9855,16
1.0,0,0,0,0,0,0,0,0,576,6,5,2,6,82170,12018,36
1.0,0,0,0,0,0,0,0,1,647,8,5,2,7,75000,14014,64
1.0,1,0,0,0,0,0,1,1,342,6,6,2,9,45348,17352,36
1.0,0,0,0,0,0,0,0,1,440,7,5,2,8,77721,16048,49
1.0,0,0,0,0,0,0,0,0,308,4,4,1,5,24000,9600,16
1.0,0,0,0,0,0,0,1,1,508,7,7,2,9,145467,17712,49
1.0,0,0,0,0,0,0,0,1,712,8,5,3,7,122448,14042,64
1.0,0,0,0,0,0,0,0,1,514,7,5,2,5,113372,9990,49
1.0,0,0,0,0,0,0,0,0,968,5,5,4,12,58215,23628,25
1.0,0,0,0,0,0,0,0,1,490,6,6,2,8,55482,15696,36
1.0,0,0,0,0,0,0,0,0,624,6,9,2,4,36000,7748,36
1.0,0,1,0,0,0,0,0,1,666,8,5,3,9,117760,17955,64
1.0,0,0,0,0,0,0,0,1,839,7,5,3,7,72212,14000,49
1.0,0,0,0,0,0,0,0,1,487,7,6,2,8,71344,15744,49
1.0,0,0,0,0,0,0,0,0,264,5,5,1,5,47385,9830,25
1.0,0,0,0,0,0,0,0,1,500,5,6,2,6,62685,11826,25
1.0,0,0,0,0,0,0,0,0,440,6,5,2,5,12702,10000,36
1.0,0,0,1,0,0,0,0,1,770,9,5,3,8,150633,16032,81
1.0,0,0,0,0,0,0,0,0,621,5,6,2,8,49210,15368,25
1.0,0,0,0,1,0,0,0,1,430,7,5,2,7,113106,14035,49
1.0,0,0,0,0,0,0,0,1,368,4,4,1,7,50052,13440,16
1.0,0,0,0,0,0,0,0,1,432,6,5,2,6,50994,12036,36
1.0,0,0,0,0,0,0,0,0,480,7,5,2,4,22260,8020,49
1.0,0,0,0,0,0,0,0,0,663,7,5,2,7,52500,14000,49
1.0,0,0,0,0,0,0,0,0,588,7,5,2,7,64253,13993,49
1.0,0,0,0,0,0,0,0,1,336,5,6,1,6,13325,11862,25
1.0,0,0,0,0,0,0,0,0,420,6,5,2,4,26610,8012,36
1.0,0,0,0,0,0,0,0,1,502,8,5,2,8,85080,16024,64
1.0,0,0,0,0,0,0,0,0,338,4,6,1,6,21600,11520,16
1.0,0,0,0,0,0,0,0,1,377,6,6,1,8,57600,15640,36
1.0,0,0,0,0,0,0,0,1,583,7,6,2,8,68250,15984,49
1.0,0,1,0,0,0,0,0,2,804,10,5,3,8,114000,16008,100
1.0,0,0,0,0,0,0,0,1,936,7,5,3,9,74375,18045,49
1.0,0,0,0,0,0,0,0,1,722,8,5,3,7,87928,14049,64
1.0,0,0,0,0,0,0,0,0,160,6,5,1,4,37752,7720,36
1.0,0,0,0,0,0,0,0,0,660,5,5,2,6,54990,11646,25
1.0,0,0,0,0,0,0,0,0,264,6,5,1,5,11718,9865,36
1.0,0,0,0,0,0,0,0,0,400,5,5,2,7,48675,14042,25
1.0,0,0,0,0,0,0,0,0,200,3,3,1,5,24636,9570,9
1.0,0,0,0,0,0,0,1,2,550,6,7,2,7,77550,13790,36
1.0,0,0,0,0,0,0,0,0,576,7,7,2,8,50400,15360,49
1.0,0,0,0,0,0,0,0,0,576,5,7,2,7,126695,13426,25
1.0,0,0,0,0,0,0,0,0,280,6,5,1,6,54360,11634,36
1.0,0,0,0,0,0,0,0,0,240,4,8,1,7,21744,13454,16
1.0,0,0,0,0,0,0,0,2,564,7,5,2,12,116844,23736,49
1.0,0,0,0,0,0,0,0,1,216,6,7,1,10,51120,19160,36
1.0,0,0,0,0,0,0,0,2,758,9,5,3,7,134028,14042,81
1.0,0,0,0,0,0,0,0,1,440,6,6,2,6,36000,11646,36
1.0,0,0,0,0,0,0,0,0,541,7,5,2,6,63700,12000,49
1.0,0,0,0,0,0,0,0,0,792,5,5,3,8,44720,15736,25
1.0,0,0,0,0,0,0,0,1,288,5,5,1,6,39190,11802,25
1.0,0,0,0,0,0,0,0,1,672,6,7,2,7,64800,13335,36
1.0,0,0,0,0,0,0,0,1,648,7,5,3,6,28315,12036,49
1.0,0,0,0,0,0,0,0,1,642,8,5,3,9,101320,18045,64
1.0,0,0,0,0,0,0,0,2,572,5,5,2,7,286000,13636,25
1.0,0,0,0,0,0,0,0,0,180,5,8,1,8,30600,15360,25
1.0,0,0,0,0,0,0,0,0,240,5,4,1,7,36000,13650,25
1.0,0,0,0,0,0,0,0,1,216,6,6,1,7,37026,13475,36
1.0,0,0,0,0,0,0,0,1,208,6,7,1,5,36000,9645,36
1.0,0,0,0,0,0,0,0,1,398,6,5,2,8,44490,16032,36
1.0,0,0,0,0,0,0,0,1,662,7,5,2,6,47334,12036,49
1.0,0,0,0,0,0,0,0,0,754,8,5,3,6,122048,12042,64
1.0,0,0,0,0,0,0,0,0,936,3,4,3,6,31230,11490,9
1.0,1,0,0,0,0,0,0,1,482,8,5,2,5,30736,10020,64
1.0,0,0,0,0,0,0,0,0,396,5,7,2,5,42225,9860,25
1.0,0,0,0,0,0,0,0,0,528,4,7,2,6,30960,11460,16
1.0,0,0,0,0,0,0,0,1,542,7,6,2,7,143808,13902,49
1.0,0,0,0,0,0,0,0,0,622,7,5,2,6,86940,12006,49
1.0,0,0,0,0,0,0,0,0,271,6,8,1,6,57600,11700,36
1.0,0,0,0,0,0,0,1,0,420,4,5,2,6,28800,11694,16
1.0,0,0,0,0,0,0,0,1,620,8,5,2,7,87952,14035,64
1.0,0,0,0,0,0,0,0,1,370,6,7,2,8,78318,15384,36
1.0,0,0,0,0,0,0,0,1,660,7,5,3,7,25445,14049,49
1.0,0,0,0,0,0,0,0,0,560,4,6,2,11,45360,20735,16
1.0,0,1,0,0,0,0,0,1,1069,8,5,3,7,132360,13986,64
1.0,0,0,0,0,0,0,0,0,336,5,5,1,6,46020,11778,25
1.0,1,0,0,0,0,0,0,1,540,6,5,2,7,98286,13783,36
1.0,0,0,0,0,0,0,0,1,776,6,6,2,7,70200,13776,36
1.0,0,0,0,0,0,0,0,1,440,6,5,2,4,24258,7908,36
1.0,0,0,0,0,0,0,0,0,420,6,5,2,3,26610,6009,36
1.0,0,0,0,0,0,0,0,1,432,6,7,2,8,118140,15728,36
1.0,0,0,0,0,0,0,0,1,484,5,5,1,6,47515,11748,25
1.0,0,0,0,0,0,0,0,0,528,6,6,2,7,64326,13713,36
1.0,0,1,0,0,0,0,0,2,525,7,5,2,5,76608,9970,49
1.0,0,0,0,0,0,0,0,1,288,5,6,1,6,54650,11670,25
1.0,0,0,0,0,0,0,0,2,240,5,7,1,4,36000,7760,25
1.0,0,0,0,0,0,0,0,1,467,6,7,2,7,75276,13867,36
1.0,0,0,0,0,0,0,0,1,372,5,5,2,7,109650,14035,25
1.0,0,0,0,0,0,0,0,0,440,6,6,2,5,29568,9880,36
1.0,0,0,0,0,0,0,0,0,216,4,6,1,5,43200,9635,16
1.0,0,0,0,0,0,0,0,1,451,6,5,2,8,61566,16000,36
1.0,0,0,0,0,0,0,1,1,484,5,5,2,5,87000,9885,25
1.0,0,0,0,0,0,0,0,1,462,6,9,2,7,50400,13734,36
1.0,0,0,0,0,0,0,0,0,528,4,6,2,5,36000,9855,16
1.0,0,0,1,0,0,0,0,1,774,8,5,3,7,99552,14056,64
1.0,0,0,0,0,0,0,0,0,923,6,7,2,6,44442,11742,36
1.0,0,0,0,0,0,0,0,1,550,7,6,2,6,81088,11874,49
1.0,1,0,0,0,0,0,0,1,672,6,7,2,11,69156,21142,36
1.0,0,0,0,0,0,0,0,1,420,6,5,2,3,26556,6012,36
1.0,0,0,0,0,0,0,0,1,812,10,5,3,10,110030,20080,100
1.0,0,0,0,0,0,0,0,1,192,6,6,1,4,53124,7664,36
1.0,0,0,0,0,0,0,0,0,626,7,5,2,7,59500,14028,49
1.0,0,0,0,0,0,0,0,0,240,6,5,1,6,50400,11796,36
1.0,0,0,0,0,0,0,0,0,312,5,7,1,6,130710,11772,25
1.0,0,0,0,0,0,0,0,1,556,8,5,2,8,80000,15960,64
1.0,0,0,0,0,0,0,0,0,384,4,7,1,6,47068,11460,16
1.0,0,0,0,0,0,0,0,1,840,8,5,3,7,74096,14056,64
1.0,0,0,0,0,0,0,0,0,525,5,5,2,5,18375,10025,25
1.0,0,0,0,0,0,0,0,0,400,7,5,2,6,52500,12024,49
1.0,0,0,0,0,0,0,0,1,460,6,5,2,7,47502,13993,36
1.0,0,0,0,0,0,0,0,2,500,6,6,2,7,79050,13846,36
1.0,1,0,0,0,0,0,0,2,252,7,9,1,9,63294,17469,49
1.0,0,0,0,0,0,0,0,0,240,5,6,1,5,48585,9750,25
1.0,0,0,0,0,0,0,0,0,276,5,6,1,6,49685,11790,25
